event_date,product_content_id,price,sold_count,visit_count,basket_count,favored_count,category_sold,category_visits,category_basket,category_favored,category_brand_sold,ty_visits
2020-12-20,73318567,,0,0,0,0,64,282,0,1836,4808,1
2020-12-19,85004,70.29642857,84,0,400,636,368,4011,0,22899,36720,1
2020-12-19,4066298,76.43528846,208,0,787,410,896,1838,0,6440,4189,1
2020-12-19,6676673,145.926395,319,0,1674,3489,661,5230,0,24979,29913,1
2020-12-19,7061886,277.8387097,31,0,181,273,125,632,0,3732,8258,1
2020-12-19,31515569,48.03842881,1422,0,7107,4636,3215,13084,0,64649,82595,1
2020-12-19,32737302,,0,0,0,0,57,216,0,1369,3959,1
2020-12-19,32939029,137.3091837,49,0,200,290,697,735,0,3189,6429,1
2020-12-19,48740784,,0,0,0,0,150,11940,0,71779,202489,1
2020-12-19,73318567,,0,0,0,0,57,216,0,1369,3959,1
2020-12-18,85004,70.23518519,54,0,294,450,312,2914,0,17106,27866,1
2020-12-18,4066298,76.41928251,223,0,543,418,978,1883,0,5905,4051,1
2020-12-18,6676673,146.4356119,335,0,1863,4106,713,5552,0,25378,31911,1
2020-12-18,7061886,279.1612903,31,0,131,209,119,648,0,3009,6035,1
2020-12-18,31515569,47.18362745,816,0,4654,5049,1713,10135,0,48178,65083,1
2020-12-18,32737302,,0,0,0,1,74,190,0,1265,3794,1
2020-12-18,32939029,137.5,33,0,136,233,707,748,0,2840,5016,1
2020-12-18,48740784,,0,0,0,0,100,9957,0,55589,169789,1
2020-12-18,73318567,,0,0,0,0,74,190,0,1265,3794,1
2020-12-17,85004,73.42574074,54,0,263,371,321,3088,0,16655,23267,1
2020-12-17,4066298,76.5,272,0,566,245,1230,2299,0,6439,3989,1
2020-12-17,6676673,130.0136535,531,0,1815,1279,941,5888,0,25050,24658,1
2020-12-17,7061886,278.4444444,36,0,185,468,103,676,0,3223,7303,1
2020-12-17,31515569,39.99,1862,0,6761,3473,3888,13690,0,55099,62075,1
2020-12-17,32737302,,0,0,0,0,183,317,0,1623,4540,1
2020-12-17,32939029,137.9903846,26,0,150,275,836,875,0,3113,5609,1
2020-12-17,48740784,,0,0,0,0,104,12362,0,57641,160649,1
2020-12-17,73318567,,0,0,0,0,183,317,0,1623,4540,1
2020-12-16,85004,80.410625,48,0,227,311,330,3505,0,19058,27647,1
2020-12-16,4066298,76.51131737,334,0,621,273,1504,2797,0,7478,3827,1
2020-12-16,6676673,128.697238,706,0,2238,1680,1074,6336,0,26105,23726,1
2020-12-16,7061886,278.6666667,54,0,168,221,153,733,0,3061,6262,1
2020-12-16,31515569,40.49918197,2396,0,9940,4599,5064,14875,0,59101,67186,1
2020-12-16,32737302,,0,0,0,2,199,345,0,2274,6132,1
2020-12-16,32939029,136.425,40,0,150,261,917,987,0,3264,5089,1
2020-12-16,48740784,,0,0,0,0,134,15014,0,67675,180915,1
2020-12-16,73318567,,0,0,0,0,199,345,0,2274,6132,1
2020-12-15,85004,80.07147059,34,0,230,484,492,3618,0,19270,30327,1
2020-12-15,4066298,76.5,376,0,689,290,1835,3235,0,7411,4028,1
2020-12-15,6676673,128.6152363,804,0,2957,2251,1167,6426,0,25014,25976,1
2020-12-15,7061886,279,41,0,146,188,139,703,0,2981,4305,1
2020-12-15,31515569,49.99,1115,0,3966,2439,2284,10493,0,40128,55744,1
2020-12-15,32737302,,0,0,0,0,88,249,0,1238,3698,1
2020-12-15,32939029,136.3865854,41,0,128,221,984,1016,0,3139,5421,1
2020-12-15,48740784,799.9,1,0,1,0,117,10526,0,46764,140204,1
2020-12-15,73318567,,0,0,0,0,88,249,0,1238,3698,1
2020-12-14,85004,77.43294118,34,0,209,382,390,3087,0,15767,24903,1
2020-12-14,4066298,76.54322581,310,0,584,291,1392,2564,0,6583,3295,1
2020-12-14,6676673,134.5980483,538,0,1694,1410,829,5622,0,20875,21903,1
2020-12-14,7061886,279.6333333,33,0,138,176,139,667,0,3052,5224,1
2020-12-14,31515569,49.99,1001,0,4471,3191,2154,9960,0,41598,66963,1
2020-12-14,32737302,,0,0,0,0,85,266,0,1528,4368,1
2020-12-14,32939029,137.8379167,24,0,137,212,899,924,0,3174,5345,1
2020-12-14,48740784,,0,0,1,4,99,9310,0,44366,138363,1
2020-12-14,73318567,,0,0,0,0,85,266,0,1528,4368,1
2020-12-13,85004,70.75945946,74,0,272,472,494,4330,0,19748,32655,1
2020-12-13,4066298,76.50756654,263,0,565,273,1523,2989,0,8170,4028,1
2020-12-13,6676673,132.3509031,609,0,2198,1716,976,5841,0,24409,22868,1
2020-12-13,7061886,270.527451,51,0,202,231,198,1011,0,4472,7775,1
2020-12-13,31515569,49.99,1584,0,6437,5724,3458,14586,0,57546,79429,1
2020-12-13,32737302,,0,0,0,0,175,371,0,1935,4718,1
2020-12-13,32939029,146.5922388,67,0,265,344,1147,1191,0,3993,6095,1
2020-12-13,48740784,,0,0,5,7,191,11812,0,54958,158138,1
2020-12-13,73318567,,0,0,0,0,175,371,0,1935,4718,1
2020-12-12,85004,70.0201087,92,0,286,424,449,3930,0,19261,32179,1
2020-12-12,4066298,76.5,291,0,619,304,1565,2844,0,8464,4396,1
2020-12-12,6676673,139.0573378,447,0,1998,2324,827,6016,0,27503,29875,1
2020-12-12,7061886,264.2307692,52,0,244,255,200,1054,0,4934,9420,1
2020-12-12,31515569,49.99,1090,0,5395,3437,2601,12710,0,53105,65905,1
2020-12-12,32737302,,0,0,0,1,140,333,0,1920,4364,1
2020-12-12,32939029,141.9403509,57,0,279,435,1239,1294,0,4517,7110,1
2020-12-12,48740784,,0,0,2,8,188,12606,0,61233,168110,1
2020-12-12,73318567,,0,0,0,0,140,333,0,1920,4364,1
2020-12-11,85004,70.20897436,78,0,291,642,421,2997,0,14547,21993,1
2020-12-11,4066298,72.6818617,188,0,420,201,867,1801,0,5282,2822,1
2020-12-11,6676673,145.5862457,293,0,1011,913,597,5538,0,22309,21523,1
2020-12-11,7061886,279,24,0,99,166,145,659,0,2849,6121,1
2020-12-11,31515569,49.99,666,0,2306,1324,1281,7857,0,31923,52221,1
2020-12-11,32737302,,0,0,0,0,68,231,0,1225,3367,1
2020-12-11,32939029,136.1346939,49,0,175,298,834,872,0,2913,4513,1
2020-12-11,48740784,,0,0,4,17,131,9091,0,42852,138466,1
2020-12-11,73318567,,0,0,0,0,68,231,0,1225,3367,1
2020-12-10,85004,69.9,96,0,334,767,431,3221,0,14536,26223,1
2020-12-10,4066298,75.59012245,245,0,464,253,939,1914,0,6123,3211,1
2020-12-10,6676673,147.5959108,269,0,1012,915,664,5529,0,21620,21311,1
2020-12-10,7061886,279,33,0,120,198,144,694,0,3210,7419,1
2020-12-10,31515569,49.99,917,0,2959,2164,1939,10639,0,38684,60636,1
2020-12-10,32737302,,0,0,0,0,97,270,0,1425,3718,1
2020-12-10,32939029,140.18625,48,0,171,277,684,724,0,2792,4651,1
2020-12-10,48740784,,0,0,7,8,147,10468,0,46792,138794,1
2020-12-10,73318567,,0,0,0,0,97,270,0,1425,3718,1
2020-12-09,85004,70.09047619,84,0,313,468,431,3069,0,14386,25512,1
2020-12-09,4066298,77.65853774,212,0,422,252,1059,2130,0,6411,3683,1
2020-12-09,6676673,147.1586572,283,0,1071,1030,726,5756,0,21981,22713,1
2020-12-09,7061886,279,43,0,199,540,162,794,0,3372,7367,1
2020-12-09,31515569,49.99,1000,0,3576,2929,2002,10348,0,40307,70188,1
2020-12-09,32737302,,0,0,0,0,86,240,0,1361,3879,1
2020-12-09,32939029,140.695,40,0,168,299,737,779,0,2700,4271,1
2020-12-09,48740784,,0,0,1,0,124,10116,0,44963,139827,1
2020-12-09,73318567,,0,0,0,0,86,240,0,1361,3879,1
2020-12-08,85004,70.28461538,78,0,349,657,438,3196,0,14765,26847,1
2020-12-08,4066298,75.99652406,187,0,388,239,957,1931,0,5600,3166,1
2020-12-08,6676673,150.7934783,230,0,1026,964,681,5688,0,22921,27126,1
2020-12-08,7061886,286.075,40,0,215,401,156,795,0,3539,6926,1
2020-12-08,31515569,49.99,870,0,3315,1943,1925,9222,0,37239,58108,1
2020-12-08,32737302,,0,0,0,0,73,192,0,1433,3908,1
2020-12-08,32939029,135.3660377,53,0,214,463,706,744,0,2701,4232,1
2020-12-08,48740784,,0,0,1,0,159,10272,0,44483,139540,1
2020-12-08,73318567,,0,0,0,0,73,192,0,1433,3908,1
2020-12-07,85004,71.39241379,87,0,367,872,466,3150,0,14794,28122,1
2020-12-07,4066298,74.38816176,136,0,284,143,905,1911,0,5528,3080,1
2020-12-07,6676673,161.4658757,177,0,765,786,627,5252,0,20577,23184,1
2020-12-07,7061886,272.4042553,47,0,245,516,148,809,0,3543,8802,1
2020-12-07,31515569,49.99,956,0,3052,2003,2110,9443,0,35786,64392,1
2020-12-07,32737302,,0,0,0,0,88,195,0,1109,3493,1
2020-12-07,32939029,133.262931,116,0,379,692,778,816,0,3015,5039,1
2020-12-07,48740784,,0,0,1,5,165,8934,0,38763,126721,1
2020-12-07,73318567,,0,0,0,0,88,195,0,1109,3493,1
2020-12-06,85004,81.065,40,0,272,953,273,3297,0,15702,31556,1
2020-12-06,4066298,75.02025424,118,0,334,214,976,2131,0,6434,3742,1
2020-12-06,6676673,168.2999167,120,0,584,693,543,4901,0,20368,23286,1
2020-12-06,7061886,259,63,0,258,455,179,853,0,3864,9285,1
2020-12-06,31515569,50.03703313,947,0,3184,2076,2117,10835,0,42968,70327,1
2020-12-06,32737302,,0,0,0,0,131,279,0,1387,4065,1
2020-12-06,32939029,133.666129,217,0,741,1395,994,1049,0,3897,7355,1
2020-12-06,48740784,799.9,1,0,7,7,222,8778,0,41982,143703,1
2020-12-06,73318567,,0,0,0,0,131,279,0,1387,4065,1
2020-12-05,85004,80.84791667,48,0,283,368,266,3030,0,15549,24006,1
2020-12-05,4066298,74.56991525,118,0,318,196,875,1978,0,6642,4077,1
2020-12-05,6676673,152.6814894,188,0,868,1031,589,4947,0,21228,22022,1
2020-12-05,7061886,259,65,0,239,540,196,775,0,3890,6764,1
2020-12-05,31515569,50.03758587,936,0,3715,2786,1994,10072,0,43768,64737,1
2020-12-05,32737302,,0,0,0,0,150,278,0,1430,4414,1
2020-12-05,32939029,133.9729885,174,0,587,788,1004,1038,0,3808,6527,1
2020-12-05,48740784,,0,0,0,4,233,9646,0,48109,155662,1
2020-12-05,73318567,,0,0,0,0,150,278,0,1430,4414,1
2020-12-04,85004,73.72380952,63,0,345,383,287,2447,0,13398,17201,1
2020-12-04,4066298,73.94428571,77,0,192,137,631,1538,0,5680,2892,1
2020-12-04,6676673,150.5621005,219,0,1018,990,580,4692,0,21251,21315,1
2020-12-04,7061886,259,38,0,156,221,141,615,0,3045,5073,1
2020-12-04,31515569,49.99,744,0,3391,2288,1608,7452,0,33184,49973,1
2020-12-04,32737302,,0,0,0,1,173,266,0,1395,4073,1
2020-12-04,32939029,134.1684615,65,0,237,269,659,711,0,2791,5288,1
2020-12-04,48740784,583.32,1,0,1,3,191,9215,0,44811,134223,1
2020-12-04,73318567,,0,0,0,0,173,266,0,1395,4073,1
2020-12-03,85004,78.30588235,34,0,197,391,149,2130,0,11761,16847,1
2020-12-03,4066298,74.34375,64,0,953,117,624,1586,0,7821,4700,1
2020-12-03,6676673,155.6929936,157,0,878,1215,521,4787,0,21942,24102,1
2020-12-03,7061886,259,44,0,202,397,141,618,0,3344,5731,1
2020-12-03,31515569,49.99,685,0,3166,1810,1301,6561,0,28356,46592,1
2020-12-03,32737302,,0,0,0,0,296,370,0,2291,5376,1
2020-12-03,32939029,134.3282051,39,0,153,209,627,664,0,5474,7799,1
2020-12-03,48740784,799.9,1,0,3,2,223,8285,0,42129,135508,1
2020-12-03,73318567,,0,0,0,0,296,370,0,2291,5376,1
2020-12-02,85004,76.80357143,42,0,181,362,159,2229,0,11674,16755,1
2020-12-02,4066298,74.07040404,99,0,1271,143,601,1507,0,9114,3397,1
2020-12-02,6676673,147.8238095,168,0,761,854,498,4343,0,19242,18308,1
2020-12-02,7061886,259,40,0,177,485,115,584,0,2853,5241,1
2020-12-02,31515569,49.99,700,0,2788,1506,1384,6663,0,27560,39084,1
2020-12-02,32737302,,0,0,0,0,95,184,0,1138,2701,1
2020-12-02,32939029,133.7676471,34,0,146,191,656,686,0,2969,4276,1
2020-12-02,48740784,,0,0,2,2,205,7985,0,40443,117227,1
2020-12-02,73318567,,0,0,0,0,95,184,0,1138,2701,1
2020-12-01,85004,76.34807692,52,0,192,273,145,2150,0,12423,16020,1
2020-12-01,4066298,74.31318182,110,0,1410,162,627,1567,0,8607,2769,1
2020-12-01,6676673,153.7945455,165,0,693,710,500,4450,0,20361,17852,1
2020-12-01,7061886,259,40,0,173,217,118,510,0,2475,4470,1
2020-12-01,31515569,49.99,635,0,2713,1497,1233,6109,0,27048,38172,1
2020-12-01,32737302,,0,0,0,0,44,123,0,810,2613,1
2020-12-01,32939029,135.35,36,0,130,145,512,553,0,2045,3441,1
2020-12-01,48740784,,0,0,4,3,182,7879,0,39311,119227,1
2020-12-01,73318567,,0,0,0,0,44,123,0,810,2613,1
2020-11-30,85004,74.16,50,0,188,287,144,2414,0,13828,16563,1
2020-11-30,4066298,74.06984375,64,0,235,124,623,1588,0,8127,4135,1
2020-11-30,6676673,159.1016949,118,0,616,681,385,4056,0,19499,19131,1
2020-11-30,7061886,257.0166667,60,0,195,251,156,608,0,3198,5692,1
2020-11-30,31515569,49.99,659,0,2991,1752,1246,6355,0,30086,43270,1
2020-11-30,32737302,,0,0,0,1,53,119,0,706,2761,1
2020-11-30,32939029,136.7566667,30,0,119,117,576,613,0,2584,3989,1
2020-11-30,48740784,,0,0,2,4,207,7253,0,39307,124033,1
2020-11-30,73318567,,0,0,0,0,53,119,0,706,2761,1
2020-11-29,85004,65.05384615,104,0,349,0,337,3412,0,19389,0,1
2020-11-29,4066298,67.19373913,115,0,507,0,805,1760,0,8782,0,1
2020-11-29,6676673,169.091954,87,0,589,0,407,4217,0,23025,0,1
2020-11-29,7061886,248,61,0,263,0,152,866,0,4473,0,1
2020-11-29,31515569,46.4772146,946,0,4512,0,1740,8804,0,40238,0,1
2020-11-29,32737302,,0,0,0,0,55,124,0,869,0,1
2020-11-29,32939029,136,17,0,92,0,845,885,0,4139,0,1
2020-11-29,48740784,,0,0,1,0,362,10821,0,55919,0,1
2020-11-29,73318567,,0,0,0,0,55,124,0,869,0,1
2020-11-28,85004,64.92881944,144,0,544,0,989,7810,0,35387,0,1
2020-11-28,4066298,60.75007042,568,0,1195,0,2738,5055,0,16495,0,1
2020-11-28,6676673,155.0032086,187,0,1072,0,812,7696,0,36777,0,1
2020-11-28,7061886,250.9509804,102,0,318,0,341,1633,0,6381,0,1
2020-11-28,31515569,39.02843495,2805,0,10031,0,5472,18814,0,63137,0,1
2020-11-28,32737302,,0,0,0,0,108,331,0,1421,0,1
2020-11-28,32939029,127.1,25,0,110,0,2247,2334,0,7325,0,1
2020-11-28,48740784,,0,0,2,0,700,21187,0,81475,0,1
2020-11-28,73318567,,0,0,0,0,108,331,0,1421,0,1
2020-11-27,85004,64.94880223,359,0,817,0,2498,18929,0,52648,0,1
2020-11-27,4066298,60.81019092,1519,0,2387,0,7031,16575,0,32127,0,1
2020-11-27,6676673,144.0970507,1085,0,3701,0,2573,19599,0,67417,0,1
2020-11-27,7061886,245.9965753,292,0,640,0,1003,4135,0,13258,0,1
2020-11-27,31515569,39.88918817,5860,0,17613,0,11782,42747,0,115199,0,1
2020-11-27,32737302,,0,0,0,0,232,687,0,2478,0,1
2020-11-27,32939029,125.6821918,73,0,196,0,5557,5692,0,13670,0,1
2020-11-27,48740784,683.98,1,0,25,0,2688,66787,0,204414,0,1
2020-11-27,73318567,,0,0,0,0,232,687,0,2478,0,1
2020-11-26,85004,64.91865306,245,0,623,0,1778,15298,0,48523,0,1
2020-11-26,4066298,60.85776677,1312,0,2189,0,6391,14040,0,28306,0,1
2020-11-26,6676673,144.5620023,879,0,3237,0,1890,16034,0,59635,0,1
2020-11-26,7061886,244.7916667,192,0,555,0,672,3219,0,13588,0,1
2020-11-26,31515569,40.74972477,5294,0,17302,0,10687,36302,0,106616,0,1
2020-11-26,32737302,,0,0,0,0,200,617,0,2327,0,1
2020-11-26,32939029,124.9620313,64,0,202,0,4145,4263,0,10797,0,1
2020-11-26,48740784,,0,0,18,0,2146,56477,0,188401,0,1
2020-11-26,73318567,,0,0,0,0,200,617,0,2327,0,1
2020-11-25,85004,64.9,292,0,542,0,2356,17760,0,42384,0,1
2020-11-25,4066298,60.770252,1746,0,2116,0,8825,17342,0,24581,0,1
2020-11-25,6676673,144.9006108,1146,0,3195,0,2218,19423,0,54827,0,1
2020-11-25,7061886,244.4019608,306,0,647,0,858,4036,0,11229,0,1
2020-11-25,31515569,48.0033066,5275,0,11647,0,11052,42891,0,93033,0,1
2020-11-25,32737302,,0,0,0,0,201,586,0,1537,0,1
2020-11-25,32939029,125.7507071,99,0,196,0,5139,5280,0,10089,0,1
2020-11-25,48740784,799.9,1,0,6,0,1850,58852,0,158773,0,1
2020-11-25,73318567,,0,0,0,0,201,586,0,1537,0,1
2020-11-24,85004,65.86,125,0,519,0,1044,7527,0,33145,0,1
2020-11-24,4066298,61.44008518,587,0,1307,0,3328,5832,0,14115,0,1
2020-11-24,6676673,144.9425982,331,0,2476,0,746,7634,0,43974,0,1
2020-11-24,7061886,247.7280702,114,0,588,0,335,1571,0,10047,0,1
2020-11-24,31515569,47.99607063,1928,0,8890,0,4125,20017,0,77939,0,1
2020-11-24,32737302,,0,0,0,0,71,264,0,1309,0,1
2020-11-24,32939029,125.9313158,38,0,160,0,1436,1498,0,6184,0,1
2020-11-24,48740784,,0,0,8,0,763,25661,0,134418,0,1
2020-11-24,73318567,,0,0,0,0,71,264,0,1309,0,1
2020-11-23,85004,79.9,21,0,197,0,318,2321,0,15635,0,1
2020-11-23,4066298,74.85321429,56,0,229,0,617,1511,0,5868,0,1
2020-11-23,6676673,145.1333333,207,0,1593,0,514,4642,0,28866,0,1
2020-11-23,7061886,259,46,0,308,0,99,665,0,6320,0,1
2020-11-23,31515569,49.99314199,485,0,5029,0,1072,7544,0,47193,0,1
2020-11-23,32737302,,0,0,0,0,28,121,0,912,0,1
2020-11-23,32939029,137.3571429,7,0,62,0,477,512,0,3044,0,1
2020-11-23,48740784,,0,0,17,0,226,9741,0,78342,0,1
2020-11-23,73318567,,0,0,0,0,28,121,0,912,0,1
2020-11-22,85004,79.93548387,31,0,187,0,115,1789,0,13591,0,1
2020-11-22,4066298,73.564,70,0,246,0,591,1458,0,5448,0,1
2020-11-22,6676673,145.5390071,141,0,1168,0,406,4220,0,26360,0,1
2020-11-22,7061886,260.0487179,39,0,325,0,104,476,0,5375,0,1
2020-11-22,31515569,48.55944444,360,0,3627,0,924,6555,0,40066,0,1
2020-11-22,32737302,,0,0,0,0,27,124,0,989,0,1
2020-11-22,32939029,137.0375,8,0,77,0,497,529,0,3087,0,1
2020-11-22,48740784,583.32,1,0,13,0,219,7733,0,68448,0,1
2020-11-22,73318567,,0,0,0,0,27,124,0,989,0,1
2020-11-21,85004,76.54807692,26,0,170,0,103,1726,0,13322,0,1
2020-11-21,4066298,72.55,75,0,287,0,562,1349,0,5702,0,1
2020-11-21,6676673,145.233125,160,0,1832,0,407,3336,0,25221,0,1
2020-11-21,7061886,259,33,0,335,0,88,468,0,4822,0,1
2020-11-21,31515569,44.99,501,0,5203,0,1169,5948,0,39706,0,1
2020-11-21,32737302,,0,0,0,0,20,139,0,930,0,1
2020-11-21,32939029,136.9,8,0,79,0,408,436,0,2740,0,1
2020-11-21,48740784,,0,0,26,0,202,7309,0,67558,0,1
2020-11-21,73318567,,0,0,0,0,20,139,0,930,0,1
2020-11-20,85004,77.33333333,18,0,131,0,91,1779,0,11391,0,1
2020-11-20,4066298,72.25675676,111,0,233,0,730,1520,0,5549,0,1
2020-11-20,6676673,144.4969524,210,0,1201,0,490,3618,0,20900,0,1
2020-11-20,7061886,259,43,0,181,0,116,446,0,3251,0,1
2020-11-20,31515569,44.99,534,0,4471,0,1211,7063,0,39893,0,1
2020-11-20,32737302,,0,0,0,0,27,121,0,799,0,1
2020-11-20,32939029,145.985,8,0,62,0,437,473,0,2404,0,1
2020-11-20,48740784,,0,0,23,0,200,7895,0,58218,0,1
2020-11-20,73318567,,0,0,0,0,27,121,0,799,0,1
2020-11-19,85004,80.0628125,32,0,176,0,131,1931,0,11725,0,1
2020-11-19,4066298,72.72867925,106,0,265,0,745,1544,0,4869,0,1
2020-11-19,6676673,140.1576735,245,0,1211,0,490,3614,0,18781,0,1
2020-11-19,7061886,259,29,0,156,0,84,411,0,3017,0,1
2020-11-19,31515569,44.99,610,0,4820,0,1355,7715,0,37496,0,1
2020-11-19,32737302,,0,0,0,0,26,134,0,795,0,1
2020-11-19,32939029,138.5,6,0,71,0,419,453,0,2228,0,1
2020-11-19,48740784,,0,0,5,0,239,8082,0,58771,0,1
2020-11-19,73318567,,0,0,0,0,26,134,0,795,0,1
2020-11-18,85004,79.94230769,26,0,154,0,132,1947,0,11840,0,1
2020-11-18,4066298,73.04904762,105,0,269,0,727,1549,0,4739,0,1
2020-11-18,6676673,139.1897015,268,0,1312,0,512,3432,0,16515,0,1
2020-11-18,7061886,259,26,0,117,0,85,428,0,2459,0,1
2020-11-18,31515569,45.11196891,595,0,4847,0,1303,6385,0,33292,0,1
2020-11-18,32737302,,0,0,0,0,24,120,0,774,0,1
2020-11-18,32939029,139.23,6,0,40,0,488,510,0,2162,0,1
2020-11-18,48740784,,0,0,6,0,224,7852,0,50171,0,1
2020-11-18,73318567,,0,0,0,0,24,120,0,774,0,1
2020-11-17,85004,80.22258065,31,0,170,0,129,1891,0,10553,0,1
2020-11-17,4066298,72.84457364,129,0,222,0,773,1650,0,4690,0,1
2020-11-17,6676673,133.1100857,350,0,1333,0,677,3832,0,17359,0,1
2020-11-17,7061886,259,28,0,110,0,88,481,0,2660,0,1
2020-11-17,31515569,44.99,411,0,2340,0,877,5809,0,27075,0,1
2020-11-17,32737302,,0,0,0,0,24,116,0,628,0,1
2020-11-17,32939029,137.6215385,13,0,75,0,529,567,0,2106,0,1
2020-11-17,48740784,,0,0,7,0,257,7170,0,37756,0,1
2020-11-17,73318567,,0,0,0,0,24,116,0,628,0,1
2020-11-16,85004,79.97166667,36,0,125,0,155,2058,0,11242,0,1
2020-11-16,4066298,72.67794643,112,0,268,0,798,1636,0,6734,0,1
2020-11-16,6676673,135.1137845,399,0,1377,0,781,4433,0,18841,0,1
2020-11-16,7061886,259.9756098,41,0,138,0,125,572,0,2838,0,1
2020-11-16,31515569,44.99,400,0,2311,0,864,5980,0,26705,0,1
2020-11-16,32737302,,0,0,0,0,25,124,0,748,0,1
2020-11-16,32939029,136.9,16,0,81,0,638,678,0,2266,0,1
2020-11-16,48740784,,0,0,3,0,248,7975,0,39610,0,1
2020-11-16,73318567,,0,0,0,0,25,124,0,748,0,1
2020-11-15,85004,78.54967742,31,0,145,0,163,2093,0,12982,0,1
2020-11-15,4066298,72.47712121,132,0,585,0,914,1879,0,12640,0,1
2020-11-15,6676673,136.5046759,432,0,3089,0,849,4852,0,31560,0,1
2020-11-15,7061886,259,42,0,234,0,206,741,0,4367,0,1
2020-11-15,31515569,44.99,476,0,5295,0,889,8036,0,37899,0,1
2020-11-15,32737302,,0,0,0,0,24,154,0,989,0,1
2020-11-15,32939029,136.8766667,21,0,104,0,753,787,0,2955,0,1
2020-11-15,48740784,,0,0,5,0,328,11577,0,56445,0,1
2020-11-15,73318567,,0,0,0,0,24,154,0,989,0,1
2020-11-14,85004,72.18741379,58,0,239,0,171,2342,0,16505,0,1
2020-11-14,4066298,65.50837989,179,0,1016,0,1070,2084,0,16752,0,1
2020-11-14,6676673,137.1965584,462,0,4402,0,897,5015,0,37072,0,1
2020-11-14,7061886,256.5,40,0,217,0,163,618,0,4311,0,1
2020-11-14,31515569,44.99,540,0,7075,0,930,7555,0,42717,0,1
2020-11-14,32737302,,0,0,0,0,33,201,0,1272,0,1
2020-11-14,32939029,131.19,35,0,193,0,779,821,0,3831,0,1
2020-11-14,48740784,,0,0,9,0,482,10958,0,60890,0,1
2020-11-14,73318567,,0,0,0,0,33,201,0,1272,0,1
2020-11-13,85004,72.75124031,129,0,453,0,317,6084,0,33500,0,1
2020-11-13,4066298,63.3,695,0,2066,0,2681,4926,0,28901,0,1
2020-11-13,6676673,141.4365942,552,0,3880,0,1065,8207,0,52787,0,1
2020-11-13,7061886,249,72,0,290,0,320,1306,0,6717,0,1
2020-11-13,31515569,44.33328517,1054,0,10808,0,1703,12203,0,53205,0,1
2020-11-13,32737302,,0,0,0,0,109,294,0,1214,0,1
2020-11-13,32939029,124.8991304,69,0,275,0,1951,2030,0,6621,0,1
2020-11-13,48740784,699.98,2,0,23,0,1682,19193,0,80102,0,1
2020-11-13,73318567,,0,0,0,0,109,294,0,1214,0,1
2020-11-12,85004,72.07527378,347,0,619,0,1190,14142,0,36063,0,1
2020-11-12,4066298,63.3251418,1622,0,2148,0,6481,11055,0,26637,0,1
2020-11-12,6676673,151.597956,636,0,2359,0,1629,17508,0,53023,0,1
2020-11-12,7061886,248.2227468,233,0,465,0,896,3764,0,10345,0,1
2020-11-12,31515569,39.00556434,6793,0,21220,0,8826,35203,0,83370,0,1
2020-11-12,32737302,,0,0,0,0,763,1209,0,3803,0,1
2020-11-12,32939029,123.3172549,153,0,328,0,4472,4667,0,8703,0,1
2020-11-12,48740784,799.9,1,0,17,0,1797,49319,0,118039,0,1
2020-11-12,73318567,,0,0,0,0,763,1209,0,3803,0,1
2020-11-11,85004,72.08664653,331,0,828,0,2174,15852,0,48517,0,1
2020-11-11,4066298,63.36341037,1947,0,3157,0,8392,13947,0,35916,0,1
2020-11-11,6676673,155.1659529,467,0,2020,0,1431,17298,0,62398,0,1
2020-11-11,7061886,247.4483051,236,0,743,0,892,6128,0,21188,0,1
2020-11-11,31515569,40.48133312,7987,0,26491,0,10479,36755,0,110187,0,1
2020-11-11,32737302,,0,0,0,0,680,1072,0,4286,0,1
2020-11-11,32939029,125.3030114,176,0,495,0,4908,5116,0,13030,0,1
2020-11-11,48740784,699.98,2,0,68,0,1966,54648,0,170937,0,1
2020-11-11,73318567,,0,0,0,0,680,1072,0,4286,0,1
2020-11-10,85004,71.90591146,384,0,1021,0,1683,15120,0,50551,0,1
2020-11-10,4066298,63.30798845,2078,0,3504,0,8003,12702,0,34781,0,1
2020-11-10,6676673,150.2435146,478,0,2042,0,1210,15593,0,56797,0,1
2020-11-10,7061886,246.8669951,203,0,520,0,666,2904,0,10185,0,1
2020-11-10,31515569,44.99,6315,0,15752,0,8605,31386,0,91217,0,1
2020-11-10,32737302,59.99,1,0,12,0,400,775,0,2975,0,1
2020-11-10,32939029,125.790678,118,0,392,0,3663,3827,0,9923,0,1
2020-11-10,48740784,699.98,5,0,87,0,1394,48673,0,155291,0,1
2020-11-10,73318567,,0,0,0,0,400,775,0,2975,0,1
2020-11-09,85004,73.01024609,447,0,882,0,2902,22380,0,50379,0,1
2020-11-09,4066298,63.35570985,4191,0,5473,0,13114,22262,0,37714,0,1
2020-11-09,6676673,142.930646,805,0,1702,0,2342,21028,0,47110,0,1
2020-11-09,7061886,249.3883495,309,0,570,0,1038,4670,0,10712,0,1
2020-11-09,31515569,44.99,10879,0,19409,0,15916,48832,0,93710,0,1
2020-11-09,32737302,,0,0,0,0,518,1135,0,2716,0,1
2020-11-09,32939029,121.3395385,325,0,787,0,4708,4865,0,8278,0,1
2020-11-09,48740784,699.98,14,0,86,0,1572,73935,0,168319,0,1
2020-11-09,73318567,,0,0,0,0,518,1135,0,2716,0,1
2020-11-08,85004,72.51315152,165,0,891,0,1173,7199,0,45788,0,1
